nct_id,title,status,phase,enrollment,start_date,completion_date,enrollment_rate_monthly,enrollment_rate_tier,enrollment_success_pct,success_tier,status_success_score,composite_success_score,success_percentile
NCT00753883,Ezetrol Post-Marketing Study,COMPLETED,PHASE4,40.0,2006-07-01,,,Slow (<1/month),,Significantly Below (<50%),100,43.2,26.840000000000003
NCT01038141,Recto Anal Repair or Milligan Morgans Operation of Grade 3 and 4 Symptomatic Haemorrhoidal Disease,TERMINATED,NA,80.0,2009-11-01,,,Slow (<1/month),,Significantly Below (<50%),10,19.4,5.2299999999999995
NCT06613841,"Multitracer [18F]Fluciclovine and 18F-FDG PET, and Advanced MRI for Metabolic Profiling of Glioblastoma",RECRUITING,EARLY_PHASE1,15.0,2025-05-01,2026-12-31,0.7497536945812807,Slow (<1/month),7.497536945812806,Significantly Below (<50%),60,34.2,14.305000000000001
NCT01680341,Comparison of the Efficacy and Safety of Two Different Dose Adjustment Regimens for Insulin Degludec/Insulin Aspart in Subjects With Type 2 Diabetes Mellitus Previously Treated With Insulin Glargine,COMPLETED,PHASE3,272.0,2012-08-31,2013-08-22,23.25752808988764,Good (10-50/month),200.0,Exceeded (≥100%),100,76.8,85.42
NCT01357941,Need for Antepartum Thromboprophylaxis in Pregnant Women With One Prior Episode of Venous Thromboembolism (VTE),UNKNOWN,,203.0,2011-09-01,2014-09-01,5.638065693430657,Adequate (1-10/month),56.38065693430657,Below (50-75%),50,49.6,46.785
NCT05454241,CD7 CAR-T for Patients With r/r CD7+ Hematologic Malignancies,COMPLETED,PHASE2,14.0,2022-09-07,2024-08-31,0.5886187845303867,Slow (<1/month),5.886187845303867,Significantly Below (<50%),100,46.1,34.695
NCT01510041,"Effects of Respiratory Muscle Training and Respiratory Exercise in Exercise Tolerance, Performing Daily Life Activities and Quality of Life of Patients With Chronic Obstructive Pulmonary Disease",UNKNOWN,NA,40.0,2011-01-01,2013-02-01,1.5979002624671919,Adequate (1-10/month),15.979002624671917,Significantly Below (<50%),50,33.2,12.989999999999998
NCT00280241,Protocol for the Treatment of Patients With Previously Untreated Chronic Lymphocytic Leukemia,COMPLETED,PHASE2,65.0,2004-06-01,2013-01-01,0.6309311224489796,Slow (<1/month),6.309311224489797,Significantly Below (<50%),100,50.2,48.04
NCT05696041,Wrist Stabilizing Exercise Versus Hand Orthotic Intervention for Persons With Hypermobility,COMPLETED,NA,169.0,2014-08-01,2016-01-31,9.387518248175182,Adequate (1-10/month),93.87518248175182,Met (75-100%),100,68.5,81.01
NCT02914041,Kyphotic Measure Using Distance From the Wall,UNKNOWN,,96.0,2016-02-01,2017-08-01,5.342303473491773,Adequate (1-10/month),53.42303473491773,Below (50-75%),50,41.0,23.01
NCT06487741,Efficacy of a Home-based Stretching Program on Fibromyalgia Symptoms: a Randomised Controlled Trial,RECRUITING,NA,58.0,2024-10-31,2026-08-30,2.642994011976048,Adequate (1-10/month),26.429940119760474,Significantly Below (<50%),60,42.6,25.679999999999996
NCT05267041,Joint Thoracic Oncology Research Unit of LYon: Lung cancerS DatabaSE (ULYSSE),RECRUITING,NA,4000.0,2022-05-05,2042-05-05,16.668035592060235,Good (10-50/month),166.68035592060232,Exceeded (≥100%),60,83.0,89.505
NCT06981741,Safety and Efficacy of hUC-MSC for the Treatment of Cartilage Damage in the Knee Joint,RECRUITING,PHASE1,55.0,2025-11-10,2028-11-01,1.540202391904324,Adequate (1-10/month),15.40202391904324,Significantly Below (<50%),60,37.4,18.62
NCT05646641,"Strength Training in Fibromyalgia on Balance, Neuromuscular Performance and Symptoms",COMPLETED,NA,57.0,2024-10-05,2025-08-07,5.670196078431372,Adequate (1-10/month),56.70196078431372,Below (50-75%),100,54.6,60.39
NCT06608641,Efficacy and Safety of Endoxifen in Bipolar I Disorder Patients,ACTIVE_NOT_RECRUITING,PHASE3,490.0,2024-03-19,2025-12-01,23.980064308681673,Good (10-50/month),200.0,Exceeded (≥100%),85,89.7,93.045
NCT00709241,Psychosocial Patterns and Prognosis in Patients With Heart Failure,COMPLETED,,325.0,2007-12-01,2012-12-01,5.4148877941981395,Adequate (1-10/month),54.1488779419814,Below (50-75%),100,74.3,84.205
NCT00076141,Relatively Healthy Male Veterans Observed Over Time to See What Types of Diseases Develop,COMPLETED,,991.0,2002-01-01,2021-01-01,4.3466916426512965,Adequate (1-10/month),43.46691642651297,Significantly Below (<50%),100,88.3,92.705
NCT00980941,"Types of Starch and Their Effect on Blood Glucose, Appetite and Food Intake",COMPLETED,NA,17.0,2007-12-01,2009-06-01,0.9443065693430657,Slow (<1/month),9.443065693430656,Significantly Below (<50%),100,46.4,36.26
NCT03280641,D-dimer In Patients With atRial Fibrillation rEceiving antiCoagulation Therapy,COMPLETED,,1194.0,2015-08-09,2017-09-01,48.2033952254642,Good (10-50/month),200.0,Exceeded (≥100%),100,98.3,97.505
NCT03573141,Influence of Manual Physical Therapy on Habitual Activity in Knee Osteoarthritis,UNKNOWN,,18.0,2018-01-05,2018-07-31,2.6469565217391304,Adequate (1-10/month),26.469565217391306,Significantly Below (<50%),50,34.8,15.040000000000001
NCT01004354,Vitamin D Supplementation in Psychiatric Illnesses,COMPLETED,NA,12.0,2009-06-01,2010-06-01,1.0007671232876714,Adequate (1-10/month),10.007671232876714,Significantly Below (<50%),100,46.0,34.1
NCT01654354,Comparison of NEOVIST 370 INJ.(Iopromide 768.86mg) With Ultravist 370 INJ.(Iopromide 768.86mg) in Abdominal CT,COMPLETED,,104.0,2012-07-01,2013-12-01,6.111505791505792,Adequate (1-10/month),61.115057915057925,Below (50-75%),100,56.7,65.53
NCT01051154,Effect of Enteral Docosahexaenoic Acid Administration in Children With Acute Lymphoblastic Leukemia,COMPLETED,PHASE2,72.0,2010-09-01,2016-08-01,1.0141971309578899,Adequate (1-10/month),10.141971309578897,Significantly Below (<50%),100,50.8,49.18
NCT06747754,HIV Database (DBHIV)-Establishment of a Database of HIV Patients,NOT_YET_RECRUITING,,4900.0,2025-01-01,2030-12-31,68.10776255707763,Excellent (>50/month),200.0,Exceeded (≥100%),30,77.3,85.67
NCT02149654,Engager Align Post-market Clinical Study,COMPLETED,,27.0,2014-05-01,2017-01-01,0.8420901639344262,Slow (<1/month),8.420901639344262,Significantly Below (<50%),100,45.5,31.705
NCT02817854,PCT REveals Good Recovery After Acute Diverticulitis: the PREGRAD Study,UNKNOWN,,500.0,2016-05-01,2017-07-01,35.72769953051643,Good (10-50/month),200.0,Exceeded (≥100%),50,78.3,86.48
NCT06989554,Tactile Incentiviser Improves Partial Weight Bearing After Lower-Limb Surgery,COMPLETED,NA,34.0,2024-01-01,2025-04-25,2.156166666666667,Adequate (1-10/month),21.561666666666667,Significantly Below (<50%),100,52.7,55.04
NCT00005254,Natural History of Peripheral Arterial Disease,COMPLETED,,,1990-04-01,1995-03-01,,Slow (<1/month),,Significantly Below (<50%),100,43.3,27.05
NCT07166354,Clinical Study of mTOR Inhibitor as a Treatment for Grey Hair (Canities),NOT_YET_RECRUITING,PHASE1,100.0,2025-10-01,2027-09-15,4.263305322128852,Adequate (1-10/month),42.63305322128852,Significantly Below (<50%),30,37.0,17.955
NCT01984554,Observational Study on the Use of IV (Intravenous) Iron Therapy Among Subjects With Iron Deficiency Anemia,COMPLETED,,551.0,2013-09-01,2014-12-01,36.781666666666666,Good (10-50/month),200.0,Exceeded (≥100%),100,93.3,94.325
NCT00830154,A Study to Assess the Efficacy and Safety of Pagoclone for Adults With Stuttering,COMPLETED,PHASE2,321.0,2009-02-01,2011-01-01,13.978884120171674,Good (10-50/month),139.78884120171676,Exceeded (≥100%),100,80.7,88.185
NCT01703754,Adenoviral Vector Monotherapy or Combination With Chemotherapy in Subjects With Recurrent/Metastatic Breast Cancer.,TERMINATED,PHASE2,12.0,2013-04-04,2014-08-07,0.7454693877551021,Slow (<1/month),7.45469387755102,Significantly Below (<50%),10,19.0,4.84
NCT02464254,Intervention to Support Participation in Regular Exercise in the Elderly (INSPIRE),UNKNOWN,NA,60.0,2016-04-01,2020-12-30,1.053287197231834,Adequate (1-10/month),10.53287197231834,Significantly Below (<50%),50,34.8,15.040000000000001
NCT01577654,Phase 2 Study of EC145 Alone Versus EC145+Docetaxel Versus Docetaxel Alone in Participants With FR(++) 2nd Line Non Small Cell Lung Cancer,COMPLETED,PHASE2,203.0,2011-03-01,2015-08-01,3.8285749690210658,Adequate (1-10/month),38.285749690210665,Significantly Below (<50%),100,66.2,79.2
NCT02923154,Efficacy and Safety of MT-3995 in Patients With Non-Alcoholic Steatohepatitis(NASH),COMPLETED,PHASE2,48.0,2016-09-01,2019-04-01,1.5510828025477708,Adequate (1-10/month),15.510828025477705,Significantly Below (<50%),100,48.8,45.184999999999995
NCT00197054,"Safety, Immunogenicity of RTS,S/AS02A, and RTS,S/AS01B Malaria Vaccines in Malaria-experienced Adults.",COMPLETED,PHASE2,255.0,2005-07-01,2006-09-01,18.178454332552693,Good (10-50/month),181.78454332552693,Exceeded (≥100%),100,75.4,84.64500000000001
NCT00232154,A Study To Measure The Level Of Drug In Nasal Tissue And Blood After Taking A Single 2g Dose Or 500mg Tablets For Up To,COMPLETED,PHASE2,72.0,2005-11-01,2006-06-01,10.33811320754717,Good (10-50/month),103.3811320754717,Exceeded (≥100%),100,60.8,72.99
NCT06069154,Ultrasound-Guided Percutaneous Cryoneurolysis to Treat Pain Following Thoracic Trauma,ENROLLING_BY_INVITATION,NA,120.0,2023-10-30,2027-12-01,2.4466175485599466,Adequate (1-10/month),24.466175485599464,Significantly Below (<50%),55,46.1,34.695
NCT04587154,Womens Study to Alleviate Vasomotor Symptoms,COMPLETED,NA,80.0,2020-09-09,2021-07-31,7.492923076923078,Adequate (1-10/month),74.92923076923078,Below (50-75%),100,56.4,64.88000000000001
NCT03970954,Low-dose Interleukin-2 in Women With Unexplained Miscarriages,COMPLETED,PHASE1,18.0,2021-01-05,2024-03-20,0.46830769230769237,Slow (<1/month),4.683076923076924,Significantly Below (<50%),100,46.4,36.26
NCT04103554,Sacubitril/Valsartan in Left Ventricular Assist Device Recipients,ACTIVE_NOT_RECRUITING,PHASE4,60.0,2021-02-05,2025-02-01,1.25353466026081,Adequate (1-10/month),12.535346602608099,Significantly Below (<50%),85,45.3,31.169999999999998
NCT02768805,Immunogenicity of a Quadrivalent Virus-Like Particles (VLP) Influenza Vaccine in Healthy Adults,COMPLETED,PHASE2,900.0,2016-03-02,2016-11-26,101.84386617100373,Excellent (>50/month),200.0,Exceeded (≥100%),100,100.0,99.185
NCT05526105,Gastric US in ICU Patient,RECRUITING,NA,50.0,2023-02-03,2025-02-03,2.0820793433652534,Adequate (1-10/month),20.820793433652533,Significantly Below (<50%),60,42.0,24.825
NCT03219905,"Does ""Kinesio-taping"" Affect Balance in Healthy Individuals?",COMPLETED,NA,24.0,2014-04-01,2014-06-01,11.97639344262295,Good (10-50/month),119.7639344262295,Exceeded (≥100%),100,56.9,65.89500000000001
NCT04323605,Assistance Program for Outpatients Following an Allogeneic Hematopoietic Stem-cell Transplant,UNKNOWN,NA,50.0,2021-01-01,2022-02-01,3.8434343434343434,Adequate (1-10/month),38.43434343434344,Significantly Below (<50%),50,39.0,20.505000000000003
NCT05669105,Prospective Collection of Whole Blood From Active Non-Small Cell Lung Cancer Patients for Supplemental Research,UNKNOWN,,200.0,2022-02-19,2024-03-31,7.896238651102465,Adequate (1-10/month),78.96238651102465,Met (75-100%),50,49.3,46.265
NCT04549805,Troponin to Risk Stratify Patients for Computed Tomography Coronary Angiography,COMPLETED,,250.0,2018-12-04,2020-10-06,11.324404761904763,Good (10-50/month),113.24404761904762,Exceeded (≥100%),100,73.3,83.61
NCT01251705,Comparation of Different Devices to Measure Corneal Thickness,UNKNOWN,,70.0,2010-11-01,2011-02-01,23.160869565217393,Good (10-50/month),200.0,Exceeded (≥100%),50,43.9,28.12
NCT05063305,"Probiotics, Immunity, Stress, and QofL",COMPLETED,NA,100.0,2021-09-27,2022-01-27,24.950819672131146,Good (10-50/month),200.0,Exceeded (≥100%),100,63.0,75.845
NCT05470205,Noninvasive Subharmonic Aided Pressure Estimation of Portal Hypertension; Renewal,RECRUITING,PHASE3,660.0,2022-11-28,2026-04-30,16.085188150520416,Good (10-50/month),160.85188150520418,Exceeded (≥100%),60,83.0,89.505
NCT06547905,Evaluation of an Ostomy Leakage Detection System,COMPLETED,NA,22.0,2024-07-24,2024-11-15,5.874385964912281,Adequate (1-10/month),58.74385964912281,Below (50-75%),100,51.8,52.17
NCT05840705,Approach Modification for Total Knee Arthroplasty in Morbidly Obese Patients,UNKNOWN,NA,100.0,2018-01-01,2023-06-08,1.534274193548387,Adequate (1-10/month),15.342741935483872,Significantly Below (<50%),50,38.0,19.255
NCT04079205,Home Rehabilitation Using Smart Wearable Exercise and Electrical Stimulation Device After Anterior Cruciate Ligament Reconstruction,TERMINATED,NA,10.0,2018-12-31,2021-06-30,0.33377192982456144,Slow (<1/month),3.3377192982456143,Significantly Below (<50%),10,18.8,4.58
NCT05861505,COLLISION RELAPSE Trial,RECRUITING,PHASE3,360.0,2023-04-24,2028-05-01,5.975136314067612,Adequate (1-10/month),59.75136314067612,Below (50-75%),60,66.8,79.55
NCT00695305,An Imaging Study in Patients With Atherosclerosis Taking Rilapladib or Placebo for 12 Weeks,COMPLETED,PHASE2,83.0,2008-11-01,2010-05-01,4.627326007326007,Adequate (1-10/month),46.27326007326008,Significantly Below (<50%),100,56.6,65.34
NCT04457505,One Year Follow-ups of Patients Admitted to Spanish Intensive Care Units Due to COVID-19,COMPLETED,,8500.0,2020-05-08,2021-12-31,429.8006644518273,Excellent (>50/month),200.0,Exceeded (≥100%),100,98.3,97.505
NCT05676905,Prospective Multicenter Observational Study on the Use of NEOCEMENT® for the Treatment of Bone Defects,TERMINATED,,165.0,2024-11-06,2024-11-06,165.0,Excellent (>50/month),200.0,Exceeded (≥100%),10,24.5,6.925000000000001
NCT05450705,V503 in Chinese Girls 9-14 Years Old Versus Chinese Women 20-26 Years Old (V503-071),ACTIVE_NOT_RECRUITING,PHASE3,1500.0,2022-07-22,2029-08-03,17.773452705332815,Good (10-50/month),177.73452705332815,Exceeded (≥100%),85,90.5,93.4
NCT01587105,Improving Care for Children With Complex Needs,COMPLETED,NA,331.0,2010-10-01,2017-09-29,3.943499021526419,Adequate (1-10/month),39.434990215264186,Significantly Below (<50%),100,76.5,85.3
NCT04391205,A Study to Investigate the Possible Causes of Secondary Effects During Use of Peripheral Midline Type Catheter in Patients Hospitalized in Different Care Settings,COMPLETED,,211.0,2017-04-26,2019-02-28,9.543595839524517,Adequate (1-10/month),95.43595839524515,Met (75-100%),100,70.2,81.99499999999999
NCT04652505,"Effect of the COVID-19 Public Health Crisis on the Mental Health and Physical Well-Being of Cancer Patients, the Coping With COVID Study",COMPLETED,,80.0,2020-07-13,2022-01-12,4.443795620437956,Adequate (1-10/month),44.43795620437956,Significantly Below (<50%),100,54.7,60.629999999999995
NCT01427205,Phase II Study of Cetuximab With or Without OSI-906 in Head and Neck Squamous Cell Carcinoma (HNSCC),WITHDRAWN,PHASE2,0.0,2013-06-01,,,Slow (<1/month),0.0,Significantly Below (<50%),5,9.8,0.22
NCT06802705,Psychosocial Stress on QOL in Saudi Arabian Patients with Alopecia Areata,COMPLETED,,398.0,2023-10-01,2024-07-01,44.215766423357664,Good (10-50/month),200.0,Exceeded (≥100%),100,90.2,93.255
NCT06333405,Fecal Microbiota Transplantation (FMT) as a Prophylaxis of Necrotizing Enterocolitis (NEC) - Clinical Study,NOT_YET_RECRUITING,NA,20.0,2024-05-01,2025-01-31,2.213818181818182,Adequate (1-10/month),22.13818181818182,Significantly Below (<50%),30,30.6,9.475
NCT03353805,"Hospital Cohort Survey of Public Health Post-attack of July 14, 2016",COMPLETED,,804.0,2017-06-20,2019-10-31,28.358933951332563,Good (10-50/month),200.0,Exceeded (≥100%),100,93.3,94.325
NCT06971705,fMRI Study on Cerebral Localization and Network Mechanisms of rTMS in Chronic Ankle Instability Treatment,ACTIVE_NOT_RECRUITING,NA,40.0,2025-03-20,2026-10-31,2.0637288135593224,Adequate (1-10/month),20.63728813559322,Significantly Below (<50%),85,48.7,44.93
NCT03846505,Oxytocin to Enhance Alcohol Behavioral Couple Therapy (ABCT),COMPLETED,PHASE2,192.0,2019-05-16,2024-01-31,3.395979081929111,Adequate (1-10/month),33.959790819291115,Significantly Below (<50%),100,65.4,78.415
NCT06449105,The Effect of Mindfulness Compassionate Living Practice on Hemodialysis Patients,NOT_YET_RECRUITING,NA,68.0,2024-06-15,2024-11-15,13.528888888888888,Good (10-50/month),135.2888888888889,Exceeded (≥100%),30,39.4,20.94
NCT03245905,Study of Chidamide as a Single-agent Treatment for Patients With Relapse or Refractory B-NHL,UNKNOWN,PHASE2,100.0,2017-08-20,2021-12-31,1.9096612296110413,Adequate (1-10/month),19.09661229611041,Significantly Below (<50%),50,43.0,26.465
NCT01293305,Study With Chondroitin Sulfate and Glucosamine Sulfate (in Dosage Capsule and Sachet) in Treating Osteoarthritis,UNKNOWN,PHASE3,320.0,2011-11-01,2012-12-01,24.5979797979798,Good (10-50/month),200.0,Exceeded (≥100%),50,65.6,78.56
NCT06345105,Prospective Evalulation of Artificial Intelligence-assisted Monitoring of Effective Withdrawal Time Versus Standard Withdrawal Time on Adenoma Detected Per Colonoscopy,COMPLETED,,198.0,2023-11-01,2025-01-31,13.188446389496718,Good (10-50/month),131.88446389496718,Exceeded (≥100%),100,69.2,81.28
NCT02250105,Trial of ARI-3037MO to Reduce Triglyceride Levels in Adults With Severe (≥500 mg/dl) Hypertriglyceridemia,COMPLETED,PHASE2,80.0,2014-09-01,2016-06-01,3.8109546165884196,Adequate (1-10/month),38.1095461658842,Significantly Below (<50%),100,56.4,64.88000000000001
NCT00727805,[Trial of device that is not approved or cleared by the U.S. FDA],WITHHELD,,,,,,Slow (<1/month),,Significantly Below (<50%),50,20.0,5.695
NCT02858505,Impact of One Versus Two Amino Acid Chelated Iron Capsules on Prevention of Iron Deficiency Anemia in Non-anemic Women With Twin Gestations,COMPLETED,PHASE2,120.0,2015-08-01,2016-07-01,10.903880597014927,Good (10-50/month),109.03880597014926,Exceeded (≥100%),100,64.6,77.59
NCT04713605,Cerebral Blood Flow in Neonates During Major Cardiac Surgery.,RECRUITING,,80.0,2022-03-23,2026-01-01,1.7646376811594204,Adequate (1-10/month),17.6463768115942,Significantly Below (<50%),60,42.7,25.77
NCT00156494,Attitudes About Smoking: A Telephone Survey,COMPLETED,,371.0,2004-06-01,,,Slow (<1/month),,Significantly Below (<50%),100,68.0,80.56
NCT07322094,CATALINA-4: A Study to Investigate the Safety and Efficacy of TORL-1-23 With Chemotherapy Given Before Initial Surgery in Women With Advanced Stage Ovarian Cancer,RECRUITING,PHASE1,60.0,2025-12-10,2028-01-01,2.428723404255319,Adequate (1-10/month),24.287234042553195,Significantly Below (<50%),60,42.8,25.929999999999996
NCT02942394,Treatment of the Postthrombotic Syndrome With the Oblique Stent - TOPOS Study,COMPLETED,,60.0,2016-12-01,2020-12-17,1.236560595802302,Adequate (1-10/month),12.36560595802302,Significantly Below (<50%),100,48.1,43.275000000000006
